Wall time,Step,Value
1727577540.269826,270,0.0
1727578864.6206112,271,0.0
1727580177.1197577,272,0.0
1727581491.970744,273,0.0
1727582809.366278,274,0.0
1727584124.1675217,275,0.0
1727585439.6951175,276,0.0
1727586766.917615,277,0.0
1727588074.9902513,278,0.0
1727589558.2457573,279,0.0
1727591038.270196,280,0.0
1727592522.309251,281,0.0
1727594008.129391,282,0.0
1727595476.9554768,283,0.0
1727596966.0354736,284,0.0
1727598364.8979692,285,0.0
1727599685.9188695,286,0.0
1727601009.1058557,287,0.0
1727602328.5866287,288,0.0
1727603651.6013694,289,0.0
1727604972.9609103,290,0.0
1727606289.6712952,291,0.0
1727607605.2796812,292,0.0
1727608923.5694387,293,0.0
1727610241.634551,294,0.0
1727611562.77229,295,0.0
1727612880.9468966,296,0.0
1727614199.3512664,297,0.0
1727615516.4419096,298,0.0
1727616834.8735545,299,0.0
1727618153.0608656,300,0.0
1727619476.8948612,301,0.0
1727620795.6370804,302,0.0
1727622118.3636892,303,0.0
1727623436.8979588,304,0.0
1727624753.9553275,305,0.0
1727626071.4178805,306,0.0
1727627393.3757653,307,0.0
1727628711.0233996,308,0.0
1727630027.9923298,309,0.0
1727631345.592733,310,0.0
1727632666.9588168,311,0.0
1727633980.6054533,312,0.0
1727635297.622989,313,0.0
1727636615.611745,314,0.0
1727637934.8618116,315,0.0
1727639257.655709,316,0.0
1727640577.850883,317,0.0
1727641899.8970642,318,0.0
1727643216.3348856,319,0.0
1727644535.9476097,320,0.0
1727645857.7322366,321,0.0
1727647176.6461773,322,0.0
1727648495.4374008,323,0.0
1727649811.7288632,324,0.0
1727651135.8300776,325,0.0
1727652454.7461784,326,0.0
1727653770.638933,327,0.0
1727655093.0082593,328,0.0
1727656412.2510817,329,0.0
1727657730.5609806,330,0.0
1727659051.0765579,331,0.0
1727660374.8232586,332,0.0
1727661695.240741,333,0.0
1727663022.6563087,334,0.0
1727664269.9242134,335,0.0
1727665752.4869473,336,0.0
1727667245.0880597,337,0.0
1727668725.7938058,338,0.0
1727670212.9025867,339,0.0
1727671708.7710478,340,0.0
1727673185.5720098,341,0.0
1727674676.1618643,342,0.0
1727675994.0223174,343,0.0
1727677314.5126188,344,0.0
1727678635.720442,345,0.0
1727679960.1625543,346,0.0
1727681278.20799,347,0.0
1727682594.9802976,348,0.0
1727683914.6660674,349,0.0
1727685229.3611834,350,0.0
1727686547.5340328,351,0.0
1727687863.7605717,352,0.0
1727689178.0752628,353,0.0
1727690492.4257672,354,0.0
1727691808.938299,355,0.0
1727693130.9198685,356,0.0
1727694449.5323987,357,0.0
1727695767.5444121,358,0.0
1727697082.3592792,359,0.0
1727698405.9835227,360,0.0
1727699717.393892,361,0.0
1727701040.366503,362,0.0
1727702361.8702962,363,0.0
1727703682.6162906,364,0.0
1727704999.1056542,365,0.0
1727706320.341313,366,0.0
1727707634.3941207,367,0.0
1727708952.5798602,368,0.0
1727710267.5911322,369,0.0
1727711582.7719488,370,0.0
1727712897.4422889,371,0.0
1727714215.740378,372,0.0
1727715539.5877202,373,0.0
1727716864.8555088,374,0.0
1727718182.9257467,375,0.0
1727719502.2978818,376,0.0
1727720822.1787453,377,0.0
1727722137.7523575,378,0.0
1727723454.5204847,379,0.0
1727724769.7404733,380,0.0
1727726081.9012325,381,0.0
1727727396.6101575,382,0.0
1727728711.6335595,383,0.0
1727730025.7305305,384,0.0
1727731341.3966036,385,0.0
1727732657.54819,386,0.0
1727733970.676306,387,0.0
1727735287.7094293,388,0.0
1727736602.6256967,389,0.0
1727737917.0887585,390,0.0
1727739236.7803948,391,0.0
1727740553.2186954,392,0.0
1727741885.6512074,393,0.0
1727743356.3690007,394,0.0
1727744837.644218,395,0.0
1727746320.7916088,396,0.0
1727747787.6002102,397,0.0
1727749275.3908255,398,0.0
1727750749.4802074,399,0.0
1727752129.7686362,400,0.0
1727753440.9967616,401,0.0
1727754748.4035013,402,0.0
1727756061.6449757,403,0.0
1727757376.6178446,404,0.0
1727758689.2459202,405,0.0
1727760004.1525428,406,0.0
1727761319.643965,407,0.0
1727762632.5292616,408,0.0
1727763944.102584,409,0.0
1727765253.6884627,410,0.0
1727766570.0946653,411,0.0
1727767884.5405831,412,0.0
1727769202.17736,413,0.0
1727770518.4852173,414,0.0
1727771834.2417045,415,0.0
1727773146.2926843,416,0.0
1727774462.4009545,417,0.0
1727775784.8314984,418,0.0
1727777123.7633789,419,0.0
1727778442.0297272,420,0.0
1727779765.0452747,421,0.0
1727781082.1476102,422,0.0
1727782399.1809957,423,0.0
1727783711.7954886,424,0.0
