Wall time,Step,Value
1720454474.273528,199,12.09803295135498
1720454643.151252,200,11.755911827087402
1720454813.1183636,201,11.149317741394043
1720454983.2093313,202,12.500914573669434
1720455152.9895923,203,12.175777435302734
1720455323.229631,204,11.908087730407715
1720455492.1982949,205,11.399859428405762
1720455663.5367918,206,12.255525588989258
1720455833.3621857,207,12.599588394165039
1720456004.2175946,208,12.07791805267334
1720456174.4730418,209,12.692046165466309
1720456344.0792894,210,12.00865364074707
1720456513.3409603,211,12.18399429321289
1720456684.1347847,212,12.306983947753906
1720456853.366851,213,13.024633407592773
1720457023.4690068,214,11.66413688659668
1720457192.498825,215,12.0695161819458
1720457362.232114,216,12.682947158813477
1720457531.671663,217,12.44968032836914
1720457701.2744617,218,11.909541130065918
1720457870.3856988,219,13.18282413482666
1720458039.8820002,220,13.26364803314209
1720458209.9290283,221,11.149687767028809
1720458379.5878716,222,11.79432487487793
1720458548.8960042,223,12.351648330688477
1720458718.813896,224,12.527820587158203
1720458888.4102285,225,12.076807975769043
1720459059.490946,226,11.675812721252441
1720459229.794317,227,11.163078308105469
1720459399.5834994,228,11.370532035827637
1720459569.570147,229,12.06740665435791
1720459739.502051,230,11.22234058380127
1720459909.2466474,231,12.50674819946289
1720460079.4823372,232,12.66353988647461
1720460250.1175475,233,11.974257469177246
1720460421.069932,234,12.18698501586914
1720460590.4518192,235,11.15136432647705
1720460760.7983737,236,11.609681129455566
1720460930.7101352,237,10.820966720581055
1720461100.907597,238,9.94105052947998
1720461271.5325098,239,12.046138763427734
1720461441.9085631,240,12.13601016998291
1720461611.8249397,241,11.762954711914062
1720461780.7482097,242,12.608022689819336
1720461950.0735278,243,12.30215835571289
1720462119.1689765,244,13.123814582824707
1720462289.1704426,245,11.73229694366455
1720462459.5100496,246,12.185757637023926
1720462630.452307,247,13.570820808410645
1720462800.253955,248,11.487322807312012
1720462969.624733,249,12.099231719970703
1720463139.7071838,250,10.490376472473145
1720463309.6553078,251,11.719496726989746
1720463480.600027,252,12.048397064208984
1720463650.6964915,253,11.541004180908203
1720463820.2026994,254,12.480656623840332
1720463989.1098142,255,11.338427543640137
1720464159.65065,256,11.860390663146973
1720464329.7691033,257,12.20919132232666
1720464500.0881245,258,13.432025909423828
1720464672.052689,259,11.273443222045898
1720464842.083116,260,11.414183616638184
1720465011.7961402,261,11.636436462402344
1720465182.1238413,262,12.171512603759766
1720465351.1476138,263,11.921833992004395
1720465520.648909,264,10.485541343688965
1720465691.080991,265,11.357158660888672
1720465861.4579525,266,11.96046257019043
1720466032.0642242,267,12.174271583557129
1720466201.64624,268,11.736001968383789
1720466371.9236257,269,12.393196105957031
1720466542.750709,270,12.647514343261719
1720466712.5995848,271,12.840588569641113
1720466883.0182645,272,12.769091606140137
1720467053.1577358,273,12.180318832397461
1720467223.0386286,274,11.680356979370117
1720467393.9599702,275,11.556330680847168
1720467563.568845,276,12.799368858337402
1720467734.0408368,277,12.484824180603027
1720467903.8608596,278,11.983480453491211
1720468074.156565,279,13.383720397949219
1720468243.7902489,280,11.399418830871582
1720468413.9145267,281,12.729940414428711
1720468583.7368176,282,12.339961051940918
1720468753.9748878,283,13.20946979522705
1720468923.4559338,284,11.709145545959473
1720469093.388541,285,12.0994291305542
1720469263.6248455,286,9.488731384277344
1720469433.7686772,287,11.479107856750488
1720469603.5824935,288,11.049687385559082
1720469773.1099339,289,13.04603385925293
1720469943.0268397,290,11.887956619262695
1720470113.525412,291,12.214553833007812
1720470283.10179,292,11.336142539978027
1720470452.4305875,293,11.493659973144531
1720470622.2919466,294,12.294212341308594
1720470791.31633,295,12.754290580749512
1720470960.8240092,296,11.040301322937012
1720471130.4373631,297,12.156147003173828
1720471301.5075438,298,11.88865852355957
1720471471.3014386,299,10.94804859161377
1720471641.2639265,300,13.195829391479492
1720471810.9842641,301,12.058327674865723
1720471981.4149008,302,11.78255558013916
1720472151.0207527,303,11.695697784423828
1720472321.1892962,304,11.146759986877441
1720472490.795124,305,11.145879745483398
1720472660.2061405,306,10.321008682250977
1720472829.824397,307,9.904719352722168
1720472999.346499,308,10.420494079589844
1720473169.2690501,309,10.863321304321289
1720473338.516211,310,9.944220542907715
1720473508.447417,311,10.445613861083984
1720473677.6174119,312,11.842931747436523
1720473847.2519894,313,11.960261344909668
1720474016.7773116,314,12.281380653381348
1720474186.087384,315,10.222366333007812
1720474354.5998404,316,12.030406951904297
1720474524.4537144,317,11.64976978302002
1720474693.3989127,318,11.60879135131836
1720474862.7058663,319,12.479998588562012
1720475031.2602787,320,11.463534355163574
1720475200.6557522,321,11.844083786010742
1720475370.7822213,322,12.002185821533203
1720475539.9860818,323,11.820494651794434
1720475709.3260963,324,12.034239768981934
1720475878.1393495,325,12.173776626586914
1720476047.5963674,326,10.752053260803223
1720476216.2403607,327,10.486928939819336
1720476386.756425,328,12.912182807922363
1720476556.0398495,329,12.409900665283203
1720476725.7290063,330,11.765359878540039
1720476895.3230438,331,11.648045539855957
1720477065.40483,332,12.035926818847656
1720477235.3846366,333,11.76218032836914
1720477405.230452,334,11.68136215209961
1720477575.2804472,335,12.342015266418457
1720477745.3040948,336,12.139490127563477
1720477915.095637,337,12.895333290100098
1720478086.3985047,338,12.480929374694824
1720478257.8022254,339,12.84522533416748
1720478427.161334,340,12.536757469177246
1720478597.0269005,341,10.849635124206543
1720478780.892978,342,12.257458686828613
1720478965.90928,343,11.813911437988281
1720479151.9501934,344,11.352807998657227
1720479336.636086,345,12.23538875579834
1720479520.1765075,346,12.61611270904541
1720479704.2037807,347,11.693987846374512
1720479888.0247028,348,13.47426700592041
1720480073.0864718,349,12.467193603515625
1720480257.374551,350,12.324015617370605
1720480442.3361132,351,12.753028869628906
1720480627.1016748,352,12.397503852844238
1720480811.2891684,353,13.093809127807617
1720480996.640887,354,12.682572364807129
1720481181.2937691,355,13.494889259338379
1720481366.2003927,356,12.673590660095215
1720481552.4294388,357,12.139410972595215
1720481736.32277,358,11.902356147766113
1720481919.685551,359,11.821187973022461
1720482105.5966039,360,10.974966049194336
1720482283.8962688,361,13.293465614318848
1720482454.7952244,362,12.201824188232422
1720482625.461958,363,13.43612289428711
1720482795.0079865,364,12.48566722869873
1720482964.9960501,365,10.508933067321777
1720483134.7612863,366,11.169035911560059
1720483304.6326652,367,12.118705749511719
1720483474.822244,368,11.304981231689453
1720483644.8096051,369,10.413178443908691
1720483815.0421307,370,13.002588272094727
1720483984.983764,371,12.94930648803711
1720484155.0091023,372,11.547381401062012
1720484324.7743561,373,11.535326957702637
1720484494.8139274,374,11.377805709838867
1720484664.588784,375,13.051592826843262
1720484835.6039853,376,11.766944885253906
1720485005.146447,377,11.51771068572998
1720485175.2591436,378,11.042304039001465
1720485345.877453,379,11.90013599395752
1720485516.443158,380,11.392638206481934
1720485686.5355976,381,12.576789855957031
1720485862.2030854,382,11.707612991333008
1720486034.8158534,383,11.009154319763184
1720486203.7166293,384,12.343501091003418
1720486376.4288604,385,11.871870994567871
1720486547.6721897,386,12.518978118896484
1720486721.66615,387,12.05082893371582
1720486894.79849,388,12.903666496276855
1720487066.6160316,389,11.8023042678833
1720487244.1675358,390,12.867260932922363
1720487415.1347425,391,12.76976203918457
1720487591.5682292,392,11.767924308776855
1720487764.8325408,393,11.476366996765137
1720487940.6418629,394,12.228739738464355
1720488115.9463027,395,13.49732494354248
1720488289.445286,396,13.728402137756348
1720488459.5338905,397,11.430295944213867
1720488629.8706818,398,12.238446235656738
1720488799.0217087,399,13.334012985229492
1720488969.348234,400,13.77294635772705
1720489143.4715006,401,12.553189277648926
1720489316.643053,402,12.666441917419434
1720489487.0070183,403,13.3088960647583
1720489656.1671176,404,12.08115005493164
1720489826.2055795,405,13.358810424804688
1720489996.9671655,406,12.242965698242188
1720490166.5057173,407,11.852575302124023
1720490334.7079399,408,12.3754301071167
1720490503.8211057,409,11.684205055236816
1720490672.577635,410,11.67689323425293
1720490841.445845,411,12.006956100463867
1720491011.5503438,412,12.949320793151855
1720491180.0086188,413,13.511458396911621
1720491348.9772024,414,10.847762107849121
1720491518.4520411,415,12.049138069152832
1720491688.5971816,416,14.307390213012695
1720491858.5922437,417,12.931280136108398
1720492028.0899508,418,11.599381446838379
1720492197.218841,419,12.383941650390625
1720492372.0680034,420,11.639692306518555
1720492542.1984777,421,11.887615203857422
1720492715.2595704,422,10.919462203979492
1720492885.6498477,423,12.215814590454102
1720493055.6970978,424,12.091950416564941
1720493228.0360954,425,11.748236656188965
1720493401.5850985,426,12.63709545135498
1720493575.6347146,427,13.326854705810547
1720493752.4706862,428,12.49217700958252
1720493922.7371147,429,13.140432357788086
1720494093.3937936,430,12.484587669372559
1720494264.5735948,431,11.63868236541748
1720494434.1025567,432,11.415546417236328
1720494605.0443916,433,12.80901050567627
1720494778.86513,434,12.581665992736816
1720494949.176694,435,11.964752197265625
1720495118.8538806,436,13.435534477233887
1720495288.4016716,437,11.157930374145508
1720495459.0318384,438,11.887274742126465
1720495628.3546631,439,12.407242774963379
1720495798.0461028,440,11.851840019226074
1720495967.7586594,441,11.576546669006348
1720496137.8004618,442,11.902080535888672
1720496307.4399064,443,11.956888198852539
1720496477.2412076,444,12.692883491516113
1720496647.0503259,445,12.684792518615723
1720496817.0712738,446,11.890756607055664
1720496986.3627942,447,10.963294982910156
1720497156.715287,448,9.802915573120117
1720497326.4889078,449,11.057812690734863
1720497496.1320624,450,10.507857322692871
1720497665.557416,451,10.3923978805542
1720497836.2207253,452,10.185129165649414
1720498006.8143055,453,11.342456817626953
1720498177.6139407,454,11.284305572509766
1720498348.037117,455,10.817521095275879
1720498518.4207673,456,10.49448299407959
1720498688.3226383,457,11.233820915222168
1720498858.2185957,458,11.688668251037598
1720499029.2866929,459,13.675559997558594
1720499199.5516953,460,10.590130805969238
1720499369.9030132,461,11.01693344116211
1720499540.3604655,462,11.064624786376953
1720499710.4113681,463,12.17878246307373
1720499880.5972009,464,10.768518447875977
1720500050.1470494,465,11.841336250305176
1720500220.6675296,466,11.043965339660645
1720500390.4096792,467,10.964154243469238
1720500560.248137,468,11.45689582824707
1720500729.885451,469,12.41865348815918
1720500899.3843143,470,10.887686729431152
1720501069.563924,471,12.024550437927246
1720501238.8612163,472,11.917803764343262
1720501408.6152074,473,12.163994789123535
1720501578.2633,474,11.589805603027344
1720501748.2216861,475,12.214909553527832
1720501918.3011422,476,11.963667869567871
1720502088.8195226,477,12.724658012390137
1720502259.9314268,478,12.44321346282959
1720502429.8971806,479,10.674399375915527
1720502600.319431,480,10.136285781860352
1720502770.2553277,481,10.828983306884766
1720502939.4618618,482,10.74084758758545
1720503109.9305212,483,11.753159523010254
1720503280.4407616,484,10.713576316833496
1720503450.373631,485,11.364432334899902
1720503619.94284,486,11.562664985656738
1720503789.5055785,487,11.778646469116211
1720503959.21607,488,11.671198844909668
1720504129.0148568,489,10.561152458190918
1720504298.7369614,490,10.87337589263916
1720504468.0062726,491,11.458184242248535
1720504637.6850398,492,9.869181632995605
1720504806.446405,493,10.579083442687988
1720504976.3450062,494,10.713088035583496
1720505145.636781,495,11.010494232177734
1720505316.047224,496,10.675661087036133
1720505486.531866,497,11.975587844848633
1720505656.9986954,498,11.649065971374512
1720505827.230352,499,11.162764549255371
1720505997.7488844,500,11.001581192016602
1720506167.8216274,501,10.551323890686035
1720506338.735204,502,12.066827774047852
1720506509.8624687,503,10.451537132263184
1720506680.4611151,504,11.852151870727539
1720506850.5485528,505,11.038823127746582
1720507021.1157632,506,10.014596939086914
1720507191.4519947,507,12.62140941619873
1720507361.8303604,508,11.217448234558105
1720507532.67927,509,11.708931922912598
1720507702.8284667,510,11.622693061828613
1720507872.288051,511,11.85764217376709
1720508042.692064,512,11.961539268493652
1720508213.6490943,513,11.054533958435059
1720508384.929792,514,9.986804962158203
1720508555.2116382,515,10.599822998046875
1720508725.206623,516,10.293302536010742
1720508895.4785862,517,11.061734199523926
1720509065.9292514,518,11.284751892089844
1720509236.7795982,519,11.496259689331055
1720509407.286954,520,11.52060317993164
1720509578.261002,521,11.484684944152832
1720509748.6453536,522,11.128902435302734
1720509919.284788,523,12.807501792907715
1720510089.477791,524,10.841837882995605
1720510259.9733078,525,11.216209411621094
1720510430.025152,526,10.810423851013184
1720510600.6613958,527,11.617925643920898
1720510771.1778355,528,13.46265697479248
1720510942.0003984,529,11.453211784362793
1720511112.185004,530,11.479637145996094
1720511282.987126,531,11.517000198364258
1720511453.3379405,532,12.429699897766113
1720511623.7972796,533,11.11947250366211
1720511794.83042,534,11.140162467956543
1720511964.8236358,535,11.605245590209961
1720512135.7298985,536,12.34778881072998
1720512306.3569715,537,12.242264747619629
1720512476.818996,538,11.814715385437012
1720512647.4775448,539,11.422341346740723
1720512818.1555798,540,12.421866416931152
1720512988.4797952,541,11.124979019165039
1720513159.856953,542,11.300363540649414
1720513331.0224824,543,11.75418472290039
1720513502.2264366,544,12.324522018432617
1720513672.4044652,545,11.457688331604004
1720513844.116494,546,11.681419372558594
1720514014.0419457,547,13.822881698608398
1720514184.79683,548,13.004537582397461
1720514355.134141,549,10.857577323913574
1720514525.4056776,550,12.226593971252441
1720514696.225324,551,11.783429145812988
1720514866.7326858,552,12.00776481628418
1720515036.553607,553,11.398406982421875
1720515207.2867155,554,13.145059585571289
1720515377.5859427,555,12.077847480773926
1720515551.463778,556,11.855147361755371
1720515738.7482429,557,10.933077812194824
1720515924.3463345,558,11.140015602111816
1720516110.0838423,559,11.764824867248535
1720516295.967567,560,11.880827903747559
1720516480.5622456,561,11.381851196289062
1720516667.4474962,562,12.906798362731934
1720516854.3338706,563,11.93386173248291
1720517041.402592,564,11.885866165161133
1720517226.3232524,565,13.06850528717041
1720517412.2377882,566,11.815963745117188
1720517597.580789,567,11.664259910583496
1720517784.9428895,568,11.961209297180176
1720517970.979492,569,11.705636978149414
1720518157.8986394,570,11.603425025939941
1720518343.5669909,571,11.799806594848633
1720518530.937549,572,12.315872192382812
1720518718.9085042,573,11.677967071533203
1720518903.7789867,574,9.126397132873535
1720519090.447598,575,11.20560073852539
1720519266.1210487,576,11.579316139221191
1720519436.8229601,577,11.647167205810547
1720519606.8343074,578,11.24924087524414
1720519777.5776565,579,12.24083423614502
1720519948.2458313,580,9.388425827026367
1720520119.3216252,581,11.244361877441406
1720520290.2901936,582,11.068704605102539
1720520460.5299098,583,10.448206901550293
1720520630.9856195,584,11.292573928833008
1720520801.9238496,585,11.181324005126953
1720520972.6754563,586,12.232831001281738
1720521142.972946,587,10.962703704833984
1720521314.007493,588,10.310445785522461
1720521484.2690086,589,10.928893089294434
1720521654.3309872,590,9.836786270141602
1720521823.4000661,591,10.889127731323242
1720521994.1174424,592,11.98644733428955
1720522164.3742716,593,12.270265579223633
1720522334.291627,594,11.864238739013672
1720522503.9671192,595,13.03978157043457
1720522673.9436014,596,12.120610237121582
1720522844.7860603,597,9.96152114868164
1720523014.2996912,598,11.118934631347656
1720523183.6180778,599,12.60349178314209
1720523353.6335697,600,11.794661521911621
1720523523.7301166,601,11.961036682128906
1720523693.8082023,602,13.207210540771484
1720523862.981891,603,13.108245849609375
1720524032.2101161,604,12.74085807800293
1720524201.9057558,605,10.96880054473877
1720524370.9366775,606,11.374258041381836
1720524541.6709983,607,11.70335578918457
1720524710.830364,608,12.524735450744629
1720524880.6531541,609,10.375943183898926
1720525049.983092,610,10.458475112915039
1720525220.0683117,611,11.491436004638672
1720525390.3090386,612,11.116567611694336
1720525558.65829,613,11.366451263427734
1720525726.803117,614,11.902878761291504
1720525894.8561773,615,12.176766395568848
1720526063.6047187,616,12.482742309570312
1720526231.7823746,617,11.662144660949707
1720526399.7180674,618,10.529718399047852
1720526568.9804232,619,11.178960800170898
1720526737.2936668,620,12.32302188873291
1720526906.3725123,621,11.577400207519531
1720527075.0019703,622,12.017363548278809
1720527243.0553744,623,12.039671897888184
1720527411.217346,624,11.299455642700195
1720527579.1307147,625,12.503738403320312
1720527747.664669,626,10.247684478759766
1720527916.9868298,627,11.243940353393555
1720528086.1748238,628,12.104795455932617
1720528255.9853776,629,12.355711936950684
1720528425.6291056,630,12.439135551452637
1720528595.0591733,631,12.685018539428711
1720528764.5457966,632,11.940654754638672
1720528934.792299,633,11.837430953979492
1720529104.334965,634,12.610403060913086
1720529273.6493473,635,13.28934383392334
1720529442.8444664,636,12.281241416931152
1720529612.041147,637,12.525094032287598
1720529781.9947753,638,11.521610260009766
1720529951.3226602,639,12.653881072998047
1720530121.000865,640,11.211406707763672
1720530290.775969,641,10.961846351623535
1720530460.0315905,642,10.929217338562012
1720530629.6974869,643,12.485451698303223
1720530799.443926,644,12.058735847473145
1720530969.6694446,645,11.158538818359375
1720531139.4314263,646,11.93588924407959
1720531308.3879454,647,10.220470428466797
1720531478.873454,648,11.887584686279297
1720531648.1801465,649,11.759054183959961
1720531818.2369585,650,12.917679786682129
1720531987.8608286,651,13.002554893493652
1720532156.9897904,652,12.254392623901367
1720532327.0890803,653,11.43232536315918
1720532495.995833,654,11.728558540344238
1720532666.3580675,655,11.223578453063965
1720532837.329231,656,11.800941467285156
1720533008.4746788,657,11.258849143981934
1720533179.0886655,658,12.101457595825195
1720533349.620727,659,10.699784278869629
1720533520.054232,660,11.237619400024414
1720533690.4188752,661,11.134634971618652
1720533860.7493732,662,11.498629570007324
1720534031.2504857,663,10.857987403869629
1720534201.80038,664,11.62203598022461
1720534371.6091766,665,11.67420768737793
1720534542.4585595,666,11.073633193969727
1720534712.432829,667,10.907109260559082
1720534882.6710024,668,9.755324363708496
1720535053.5800085,669,9.720870018005371
1720535223.284938,670,11.664440155029297
1720535393.7195435,671,12.712920188903809
1720535563.3931377,672,12.723775863647461
1720535733.422273,673,12.443461418151855
1720535903.1542528,674,11.302260398864746
1720536073.417246,675,10.773201942443848
1720536243.3567345,676,11.138137817382812
1720536413.4464889,677,9.61794662475586
1720536583.228604,678,10.348860740661621
1720536752.5067282,679,9.970625877380371
1720536922.6250358,680,11.175107955932617
1720537092.4552054,681,10.536351203918457
1720537262.6467118,682,11.381911277770996
1720537432.2008023,683,11.793022155761719
1720537602.081161,684,10.460895538330078
1720537771.6950278,685,11.08210277557373
1720537941.0534835,686,11.071308135986328
1720538111.1917152,687,11.086211204528809
1720538281.095226,688,10.394265174865723
1720538451.0096083,689,10.472514152526855
1720538621.1274238,690,10.843648910522461
1720538790.6532702,691,11.399385452270508
1720538960.5542414,692,10.93515682220459
1720539129.741246,693,12.065601348876953
1720539299.2258193,694,11.612029075622559
1720539469.0234423,695,12.261162757873535
1720539639.3813996,696,11.777475357055664
1720539809.046422,697,11.341300010681152
1720539978.0403843,698,12.034279823303223
1720540148.678074,699,12.297411918640137
1720540318.3632667,700,12.2044038772583
1720540488.877119,701,11.439519882202148
1720540658.8142145,702,11.946789741516113
1720540827.6472824,703,11.440905570983887
1720540997.024592,704,12.017353057861328
1720541165.836231,705,11.256575584411621
1720541334.7831373,706,11.464289665222168
1720541504.1173954,707,12.117510795593262
1720541674.2099285,708,11.384385108947754
1720541843.5398686,709,10.426726341247559
1720542012.8536751,710,12.238611221313477
1720542183.1676815,711,11.854515075683594
1720542352.7126083,712,9.066490173339844
1720542523.068749,713,10.571297645568848
1720542692.9935486,714,10.979147911071777
1720542862.3279555,715,11.147579193115234
1720543031.3126972,716,11.664999961853027
1720543200.4067338,717,11.420173645019531
1720543370.1506324,718,11.694393157958984
1720543539.5154996,719,12.0488862991333
1720543708.6457565,720,11.616026878356934
1720543878.2430425,721,11.34496784210205
1720544046.8076031,722,11.329710006713867
1720544216.9786484,723,12.254133224487305
1720544386.3146133,724,10.603438377380371
1720544555.9267385,725,11.430625915527344
1720544725.222487,726,10.590152740478516
1720544894.211414,727,11.335509300231934
1720545063.6625772,728,11.893280029296875
1720545232.5861337,729,12.235170364379883
1720545401.738158,730,12.527803421020508
1720545570.797403,731,11.97298812866211
1720545740.4392679,732,12.723806381225586
1720545910.0356562,733,10.370625495910645
1720546080.5333018,734,11.470853805541992
1720546250.0382204,735,10.43691635131836
1720546419.5677454,736,11.758100509643555
1720546589.3868122,737,10.43301010131836
1720546758.8707612,738,11.363317489624023
1720546929.163033,739,11.824612617492676
1720547099.314529,740,13.496238708496094
1720547267.1473494,741,13.085640907287598
1720547436.6942067,742,12.371752738952637
1720547606.096853,743,11.84004020690918
1720547775.2275257,744,11.755416870117188
1720547944.2745347,745,13.021135330200195
